date,mkt_excess,size,value,momentum,asset_excess
2024-05-13,0.001195132086442032,0.003996021987927448,-0.005596105642178921,0.001866064737803518,0.0007076032926989812
2024-05-14,0.015820634728071322,-0.005791077492765309,0.0017160575875114661,0.00043886156287761087,0.0062587853313903295
2024-05-15,0.016536503724586017,0.004837050271067736,-0.010614642153234353,-0.0009095106593696695,0.006550109787202517
2024-05-16,-0.0023400626371931693,0.007488093601848886,0.00738010726971815,-0.010612421767341779,-0.0060621700100299165
2024-05-17,0.00365171637037348,-0.004547646838358118,0.010641017041467023,0.00029262092469381983,-0.0018759258263437645
2024-05-20,0.008085292428150957,-0.0034063552199610444,-0.010606536619403166,-0.0061952096300483496,0.01656624769236764
2024-05-21,-0.002121410063847584,-0.01844146618880966,0.003789422684574235,0.00025073879503946744,-0.005425560933612726
2024-05-22,-0.019558141382543595,0.007227247911723482,-0.00892136032565381,0.0027903035552516494,-0.0242226734924986
2024-05-23,0.0072017627407342105,-0.0047020350715983456,0.00964515924701258,-0.004054653004939015,-0.0015483900821540893
2024-05-24,0.009837875353025858,-0.016978795776261532,0.008137067562306201,-0.006138423459609583,0.011566064704272419
2024-05-27,0.004570528757278116,-0.014150173600637523,-0.0020716033045015177,0.005961666890196629,0.005815063361155408
2024-05-28,-0.010158991223845393,-0.0017836012515640106,0.008954403384988855,0.0021107831245469498,-0.007545267139768514
2024-05-29,-0.00215630043538762,0.006085279763448853,-0.0038798204043702577,-0.003819753668574584,0.002276004528182338
2024-05-30,-0.006498468007494503,-0.0007125169504801922,-0.005787088483517669,-0.01800189685726125,0.0004799374038912587
2024-05-31,-0.0032968236106061016,0.0037742220730142533,-0.005118479051301317,-0.00029475272319991024,-0.007525934060634575
2024-06-03,0.014265737119993401,-0.00881199701380057,-0.0012676572259560565,0.003774829114740842,0.004368716442439531
2024-06-04,0.016825375967324713,-0.01073092501657984,-0.0029107046127960397,0.006729341383954285,-0.005224982505571291
2024-06-05,0.007363600127506272,0.007085766453331769,0.0013891048778480874,-0.004067156128914899,0.010478843707112856
2024-06-06,0.006036196317561624,0.003937155673398545,-0.005535526897819951,-0.0038581846042248483,0.0035797541288283435
2024-06-07,0.007442918885114743,-0.00024407079953126255,0.006882264945400208,-0.0026574403599947936,-5.18627981570376e-05
2024-06-10,-0.00013466405267087417,0.010256741000141779,0.009188723257231255,0.0050275309989680095,0.0002936580736839344
2024-06-11,-0.000832298076357729,-0.007609523664701845,-0.004462757357527245,-0.007048308158240477,-0.001467613075403119
2024-06-12,-0.007410097061136813,-0.0033621305744588907,-0.012844572842674444,-0.0006772613948925812,-0.006742064991785125
2024-06-13,-0.0006145419505508128,0.00821097064650213,0.006514859116795189,-0.005554467247603764,-0.0032334972530690762
2024-06-14,0.024859416852888873,0.014702355137585,0.010247009528986549,0.0016112909406931846,0.045182578946664054
2024-06-17,0.009559432621792081,6.740479973226166e-05,-0.0014692355476634113,-0.009328108134481887,-0.002680751474226805
2024-06-18,-0.0037632872576954936,0.013436155260810637,-0.01157865351697949,0.002256961190416797,-0.004187794657760301
2024-06-19,-0.005191193173468735,-0.004820084919546471,0.002400848259417879,-0.0029798814790410783,0.008666809807138971
2024-06-20,-0.009509389907443204,0.002637998785021812,0.013722013161069734,-0.0013442298348177418,-0.01335692245709001
2024-06-21,0.004118073847113332,-0.001390588664134507,-0.01688693936427443,0.003154525302683437,0.00410939578737164
2024-06-24,0.004307002628528386,-0.012705987651123152,0.004301331260932862,0.006862880865274171,-0.0013910108895597451
2024-06-25,-0.01587433822701032,0.002063782680342863,-0.0028227108477109123,-0.010181922006141713,-0.01801406545748426
2024-06-26,0.005349687169658724,0.007461997544947131,-0.007701064059433814,0.006021330427077271,0.015003062226638334
2024-06-27,-0.006264194975703467,-0.0011861361915297066,0.004483795899078396,0.0033489360177348902,-0.0002984571327091165
2024-06-28,0.015693932723137193,-0.0005636410020516078,-0.011689468955625549,-0.0017681513777169343,0.02140254399817271
2024-07-01,0.001725283820746021,0.011143418535434562,0.002672502384361706,0.008423997077250497,0.006019064486553795
2024-07-02,0.018895030546262587,-0.00999770856160333,0.011819330541083986,0.0011319013558550688,-0.006058902678734294
2024-07-03,-0.005039394721746102,-0.01198070654741822,0.0015902041368281569,0.007760620824512763,-0.003038841252698318
2024-07-04,-0.003167822531728594,-0.005232313156641221,-0.007886901856615211,-0.0035567377367774857,0.003644764995902307
2024-07-05,0.003297891874968898,-0.009572982288566371,-0.0160137784277024,-0.005200318587933872,0.006857121801775848
2024-07-08,0.011615431290809924,0.010770314211676693,-0.01153762364076171,0.007347942678598849,0.016171763038097565
2024-07-09,0.006224707374901464,0.0024775129402761532,-0.01657099916905501,0.01298563238006856,0.019249091772593367
2024-07-10,-0.013568763381003192,-0.00691274483339583,0.014396691869372893,0.003802711562065251,-0.018582562704887912
2024-07-11,0.0020119077177624344,-0.0049158333078420545,-0.002245360508379818,0.005347108568884571,0.002741626542838219
2024-07-12,0.0002446921239461653,0.022888537525782068,-0.009406476264557389,-0.0028433898709554956,0.0020151424005275184
2024-07-15,-0.004719754529115912,-0.004880720368747025,-0.011683878396105962,-0.007951005646489297,-0.008025333865047585
2024-07-16,-0.007129158221815961,-0.006096197340410449,-0.009605207831061535,-0.001355814339960251,-0.005874575972495997
2024-07-17,0.019223349632835087,0.002434457359431007,-0.003022585846227359,0.009001912764997245,0.01968088237643345
2024-07-18,-0.004294251294977199,0.005106019677395977,-0.01154349552952454,-0.011162753140300389,0.00012044268719710576
2024-07-19,-0.009305149008405886,0.0017734547085957787,0.01508676834861367,-0.0029719633838594223,0.004253234569368117
2024-07-22,0.007008241160936844,-0.007269006931787087,-0.006726504518919528,-0.01148724146392567,0.01129736443733649
2024-07-23,0.0014368527498847844,-0.009273496560511157,-0.007043246043312726,0.0006496152650747522,-0.000926298117267049
2024-07-24,-0.000833952529365096,0.0047691244259862806,0.00276982352689912,0.005245466845387675,-0.0008055605968284455
2024-07-25,0.008594319921555417,-0.0004335214881803624,0.013055259205777145,-0.007456392252339609,-0.001735818102199512
2024-07-26,0.005374879574819541,-0.013131463761908954,0.011915784435530295,-0.002456349760316835,-0.007021518923097078
2024-07-29,0.003984090010462019,0.009368007946672583,-0.004390373943018742,0.007954481526605535,0.00987856879375599
2024-07-30,0.0106062053283055,0.0062026320840839495,0.0022988522020371913,-0.0005308000086707705,0.01437377197353928
2024-07-31,0.0031200006621826923,-0.0019276337288450817,0.0013436590453656193,-0.007435482218825277,0.0007418068493328586
2024-08-01,-0.006786141439995199,-0.0020821113814150044,0.00476905042356429,-0.007897563864507698,-0.008454416578171357
2024-08-02,-0.003985104512616958,0.0018516783071400303,0.0023013417061980013,-0.012087884997632,-0.006219303290922527
2024-08-05,-0.005730695688347431,-0.00549607394712216,-0.008494455444877555,0.00463976805074674,-0.004298781690762589
2024-08-06,0.002306942626742606,-0.010786499681279415,-0.011341711089455453,-0.004476731530355667,-0.003770365441129289
2024-08-07,-0.01185783383675776,0.0025801420532703388,0.001580899923988098,0.006304083448070553,0.00844291728604411
2024-08-08,-0.020156685634014338,-0.011512692569706046,-0.010651843052188553,0.005202173613360225,-0.003182189902265032
2024-08-09,0.0009697041705823525,0.003125814426312497,0.012269010497094541,-0.003960178511737104,-0.005036601372938234
2024-08-12,-0.014701726049512635,-0.011529659750807506,0.0003593683050384123,-0.0031677230210647293,-0.0269641083030838
2024-08-13,-0.021471759083996376,-0.0007936738423424349,-0.009234698064410216,0.004671805257472951,-0.02467234864791344
2024-08-14,0.00410663862198357,-0.0010851563084414847,-0.0028947136682101722,0.0008965661777919502,0.004458923445739781
2024-08-15,-0.007821585157358946,0.014261034077128443,-0.004565765606257992,0.0016069768730749279,0.0072127061986978335
2024-08-16,0.005457379644629834,-0.008515066476671355,-0.0011811583859785636,-0.00988254206700352,0.0062641508194736985
2024-08-19,-0.00583939127117103,-0.01131956655005856,0.00851263964684625,0.005386272571525374,-0.00042087026524359385
2024-08-20,-0.012341586270261377,-0.005169418446182522,-0.01299985139180297,-0.005251954418188435,-0.001571228063183959
2024-08-21,-0.013678692652416172,-0.008989859411632575,-0.016808190617265427,-0.013617026168691839,-0.004614559941621448
2024-08-22,-0.00566419944974082,-0.004718099728658113,0.003042458577168092,-0.0037015515192477546,-0.00321646912606086
2024-08-23,-0.003007210868703577,0.0033664078301971416,-0.0015955458059218359,0.0025319774450169633,0.0016572311829837283
2024-08-26,-0.009058060924178128,0.006175819432018802,0.0014690253427890483,0.01258275605205841,-0.0027264390268101867
2024-08-27,-0.0030921870409476066,0.013276490207736628,0.004000918828083006,-0.0022369585455735545,-0.009528622622935771
2024-08-28,-0.01689712525833722,-0.005893393372638137,-0.0016294353966872495,-0.007978689647952456,-0.020450098035387273
2024-08-29,0.00015937839473904248,0.021108310416003983,0.0071972076329360766,0.012740841652704999,0.015918903463597825
2024-08-30,-0.019730136159804165,0.015857482643876392,-0.008037013679581378,0.0009614276883517969,-0.019364151789736692
2024-09-02,-0.0021324194864965414,-0.001628214400402149,0.0005793983483583388,-0.0015670358008700858,-0.00571005588637037
2024-09-03,0.007670235207575334,-0.018331359832758444,-0.007476858084600762,-0.006455921636214669,0.008891066630053191
2024-09-04,0.012011326824693053,-0.0006648984470768649,-0.010169151015835223,-0.006023867952352193,0.011054385306729943
2024-09-05,0.018858182715560008,0.0005800614690802364,0.005539040183703142,0.008872036054695772,0.013560582828317623
2024-09-06,-0.017119164115335612,-0.01839399102327362,0.005121478277596897,-0.001624144801271922,-0.002448418965514527
2024-09-09,0.00834597720609934,0.000590654860599534,-0.017477820727156076,-0.0032268528105621245,0.014076902560024111
2024-09-10,0.013269104135274316,-0.0016012341026137283,-0.010097993174295359,-0.0030594766943689497,0.019796241744878172
2024-09-11,0.01078612683321763,-0.006285690275597509,0.0026278589701495313,0.00940719487857016,0.0064233596355362695
2024-09-12,-0.010222561966168622,0.005013033582643773,0.009632088401336412,-0.0035364820701794526,-0.006205603957957555
2024-09-13,0.004529765142275768,0.008042787041017869,-0.005993642895496475,0.0037689575894124267,0.01062582216416373
2024-09-16,0.020460612394498597,-0.003889417800525551,-0.0016542910834117844,0.001596851398594478,0.029027682139013918
2024-09-17,-0.016470010065922545,0.001835838084367823,-0.01272011959910715,0.001435595200322952,0.0016391515589624858
2024-09-18,0.005239714702829775,-0.005238334936639727,0.022597302447933832,-0.005263507662301503,0.005262711487930809
2024-09-19,0.012235195342249905,-0.0062928441855088805,0.004276090621242074,0.0039513254278432984,0.01197437253629006
2024-09-20,-0.007662501172244638,0.0006359737645599562,0.008051517967079721,0.009651792092462603,0.0009140840907058091
2024-09-23,0.006412673336145508,0.004187372472557048,0.005922187839330242,-0.0003131017520295358,-0.0017586004464768277
2024-09-24,-0.011779817587943575,-0.004506342869770735,0.008399192916224145,-0.00551847458645937,-0.008669720067189848
2024-09-25,-0.008934294395749127,-0.017709358093187345,0.005472746125288386,-0.007748242109460882,-0.010238839594038868
2024-09-26,-0.00898788271511732,0.0046862787414736935,-0.0030166878770648184,0.0011443050603755862,-0.009068409711342896
2024-09-27,0.0021153846870081094,-0.012772462506145102,0.006696119119753083,-0.0016319043020714095,-0.006282037528293445
2024-09-30,-0.001000793926360446,0.0009759889858703764,0.0007122594174424326,-0.0006262442876403735,-0.0011164216587437792
2024-10-01,0.010495267284942713,0.014232209849795488,0.011669184552520882,7.097111749386767e-05,0.0007634295640997144
2024-10-02,-0.010343070256628355,-0.00013463636244049988,-0.006619930578922897,-0.008853675943925976,-0.008117903917089529
2024-10-03,-0.0014440321510174846,-0.00951800003726858,-0.004871345151097812,0.004688911342397463,0.00011387543916100383
2024-10-04,0.010571841099748567,-0.011689432372946073,0.005950387929605171,0.0014059083313805922,-0.0020353130650620395
2024-10-07,0.0061685488945844,0.009363692202753352,0.011516808909089021,-0.0004476967436132666,0.006422301524835845
2024-10-08,-0.01457105469139354,-0.0001355879640986736,0.0013064519815043384,0.0013911431830187177,-0.0012342961354645104
2024-10-09,0.007317240534534826,0.004317907935536358,-0.006412749725438725,0.00555685732742266,0.018386704017625547
2024-10-10,-0.0052625966778502235,0.007410414383543725,-0.0010706028490006748,0.0003205478513963782,0.0036853367429913876
2024-10-11,0.0042392519168411415,-0.00039201835070864344,-0.0044840167115720855,-0.0051014036837392935,0.0019505516898731924
2024-10-14,0.003307484565251991,-0.002468833909099025,0.017071538220610315,0.006997398875917018,0.000776606883523714
2024-10-15,0.013412507723654916,-0.007578781577466945,0.008088382346796425,-0.002599943076253315,0.004187737254418255
2024-10-16,0.0012821593370890554,-0.024660038125741288,0.011379987005447498,-0.004352820105521821,-0.005620902661661874
2024-10-17,-0.020391864586584766,-0.012144003951691509,0.0027139026876062985,-0.009371975071709967,0.007542478225108878
2024-10-18,-0.015068456908771137,-0.0005567480540538416,-0.004996107263297684,4.7490026091475213e-05,0.0026683846619410152
2024-10-21,0.008042698239701298,-0.001402096130375625,0.010559372800875894,-0.006285862161154882,0.015269390440483631
2024-10-22,-0.0028414796656137213,0.0032284789844442764,0.014885545802398193,-0.0031147980126824543,0.0017032625151557276
2024-10-23,0.012517769661034694,-0.0010134947056637468,0.005237633671376673,0.0026957246509329894,-0.004442875202254245
2024-10-24,0.0030078269972412678,0.0012748600998303647,-0.00021827086960445367,0.00019961928471965045,0.0022241243941801296
2024-10-25,-0.008239723095400785,0.006302390333125868,0.00972876402175393,0.006097723366108165,-0.008231816854968904
2024-10-28,0.011906474356955361,-0.0070803595086379265,-0.0033400336608214636,0.0018308237746155775,0.02201181661729984
2024-10-29,-0.008881374496820766,-0.0022972631932316988,0.006880865284884448,-0.002423372691240649,0.0030796350581623003
2024-10-30,-0.02257899059102878,-0.012857702654503644,-0.006404257946734819,-0.001978216468151871,-0.032972566330882386
2024-10-31,0.02270175106169133,0.0077831423039451016,-0.008733293000688104,-0.003044243813033552,0.02332844619680851
2024-11-01,-0.02101823765384415,0.0003073433674815687,0.005098003919175375,0.0038782277019872627,-0.010288704422203941
2024-11-04,0.0070005414487725095,0.003918577097055416,0.003041371875816306,0.0001287983444171911,0.0035497350481039254
2024-11-05,0.010327369458545399,0.012339865202151632,0.01713875736907775,-0.002465522533750334,0.0036218142533186205
2024-11-06,0.0016177244941175128,0.008636366763631378,-0.002520963580331303,0.0050695386860304,0.00303848523471636
