date,price,ret
2020-06-12,99.91130914999546,-0.0032610534346702354
2020-06-13,99.92666120807571,0.015352058080264422
2020-06-14,99.93727065641949,0.01060944834376146
2020-06-15,99.9527258285444,0.015455172124919925
2020-06-16,99.97966964014883,0.026943811604427374
2020-06-17,99.98592014112468,0.006250500975847843
2020-06-18,99.98780168095969,0.0018815398350210087
2020-06-19,99.98902482880551,0.001223147845811243
2020-06-20,99.9916681567179,0.0026433279124028035
2020-06-21,100.00236435970221,0.01069620298429665
2020-06-22,100.01789047014798,0.015526110445768607
2020-06-23,100.03339988095141,0.015509410803434136
2020-06-24,100.05502166130272,0.02162178035131189
2020-06-25,100.06908763039075,0.014065969088033823
2020-06-26,100.098122539658,0.029034909267239215
2020-06-27,100.11051586887967,0.012393329221674874
2020-06-28,100.15327363001117,0.0427577611315054
2020-06-29,100.17557755864166,0.022303928630480842
2020-06-30,100.18351864874869,0.007941090107035472
2020-07-01,100.18976127724446,0.0062426284957646915
2020-07-02,100.2119492150218,0.022187937777352923
2020-07-03,100.22746157207511,0.015512357053310086
2020-07-04,100.2527038279223,0.025242255847189435
2020-07-05,100.27586464516232,0.02316081724001035
2020-07-06,100.29386138727844,0.01799674211612503
2020-07-07,100.30438499536479,0.010523608086334103
2020-07-08,100.30846407810922,0.004079082744440415
2020-07-09,100.32343160992427,0.01496753181505251
2020-07-10,100.351602192693,0.028170582768725
2020-07-11,100.37349214625432,0.021889953561323564
2020-07-12,100.38089447492884,0.007402328674513119
2020-07-13,100.40256480223032,0.0216703273014813
2020-07-14,100.42640327032021,0.0238384680898873
2020-07-15,100.43756466603651,0.01116139571630074
2020-07-16,100.45908443892375,0.021519772887255317
2020-07-17,100.47959950367473,0.020515064750976336
2020-07-18,100.48802121756908,0.00842171389435601
2020-07-19,100.51133706192194,0.023315844352850758
2020-07-20,100.5365377285999,0.02520066667795707
2020-07-21,100.5667844430385,0.030246714438609136
2020-07-22,100.59653085977281,0.029746416734298408
2020-07-23,100.60172390390733,0.005193044134523145
2020-07-24,100.6110462636496,0.0093223597422668
2020-07-25,100.6345980617916,0.023551798142009934
2020-07-26,100.6578086456199,0.02321058382828818
2020-07-27,100.6806740971654,0.022865451545504435
2020-07-28,100.73653018325068,0.055856086085278304
2020-07-29,100.75915382248733,0.02262363923665439
2020-07-30,100.7869830074526,0.027829184965277858
2020-07-31,100.81252888823376,0.025545880781150374
2020-08-01,100.83455528979094,0.022026401557184237
2020-08-02,100.8463967960613,0.011841506270354149
2020-08-03,100.86843831291046,0.022041516849153064
2020-08-04,100.87459629875511,0.006157985844659932
2020-08-05,100.88552645988958,0.010930161134470795
2020-08-06,100.89336192096368,0.00783546107409656
2020-08-07,100.9062401269801,0.012878206016409714
2020-08-08,100.94079717537663,0.03455704839654182
2020-08-09,100.93286765675445,-0.00792951862217395
2020-08-10,100.94978880686989,0.016921150115438495
2020-08-11,100.94301945519511,-0.006769351674780474
2020-08-12,100.94694217185067,0.003922716655544993
2020-08-13,100.96574406053655,0.018801888685895943
2020-08-14,100.97355688194405,0.007812821407496073
2020-08-15,100.96919557736332,-0.004361304580726908
2020-08-16,100.96769449981507,-0.001501077548253754
2020-08-17,100.97936917499331,0.011674675178233451
2020-08-18,100.97616310832477,-0.0032060666685320097
2020-08-19,100.98163761424716,0.005474505922387711
2020-08-20,100.9846102566432,0.0029726423960391153
2020-08-21,100.97981413844064,-0.004796118202555138
2020-08-22,101.00217366339693,0.02235952495628394
2020-08-23,101.00863165862977,0.0064579952328389185
2020-08-24,100.98769756789437,-0.0209340907353963
2020-08-25,100.98807907279395,0.0003815048995842176
2020-08-26,100.97918017858116,-0.008898894212799723
2020-08-27,100.98462915484629,0.005448976265140987
2020-08-28,100.97283920251294,-0.011789952333346803
2020-08-29,100.96704391285269,-0.00579528966026315
2020-08-30,100.96667014561744,-0.0003737672352468373
2020-08-31,100.9691370542281,0.0024669086106575066
2020-09-01,100.95018638695791,-0.018950667270186336
2020-09-02,100.93914777096144,-0.011038615996464177
2020-09-03,100.92597117127194,-0.013176599689503962
2020-09-04,100.91029072514682,-0.015680446125123464
2020-09-05,100.91809279872574,0.0078020735789138505
2020-09-06,100.91160065706389,-0.006492141661852374
2020-09-07,100.88777730134011,-0.02382335572377175
2020-09-08,100.88508686002443,-0.00269044131568282
2020-09-09,100.89380388073796,0.008717020713540777
2020-09-10,100.89100859646341,-0.0027952842745651487
2020-09-11,100.8621006375982,-0.028907958865200006
2020-09-12,100.84297174323923,-0.01912889435897381
2020-09-13,100.84080495379878,-0.0021667894404480414
2020-09-14,100.81836684039487,-0.02243811340390499
2020-09-15,100.80694277168874,-0.01142406870612795
2020-09-16,100.79835148302924,-0.008591288659511323
2020-09-17,100.7722954244823,-0.026056058546937613
2020-09-18,100.75449125540791,-0.01780416907437927
2020-09-19,100.70447514584349,-0.05001610956443514
2020-09-20,100.67626158732976,-0.02821355851371854
2020-09-21,100.65542884075795,-0.020832746571819653
2020-09-22,100.62433596580794,-0.03109287495000195
2020-09-23,100.62176695720517,-0.0025690086027776067
2020-09-24,100.58832468948333,-0.03344226772183845
2020-09-25,100.56456640249425,-0.023758286989073264
2020-09-26,100.54633007061274,-0.018236331881518006
2020-09-27,100.54104456155052,-0.005285509062210111
2020-09-28,100.50686483318661,-0.03417972836391947
2020-09-29,100.49858433570213,-0.008280497484471811
2020-09-30,100.47871548610757,-0.01986884959455996
2020-10-01,100.44890225198742,-0.029813234120160834
2020-10-02,100.4335302928244,-0.015371959163005728
2020-10-03,100.4155651624096,-0.017965130414793626
2020-10-04,100.38967658577602,-0.02588857663360468
2020-10-05,100.37058945990452,-0.019087125871490182
2020-10-06,100.34708421734118,-0.023505242563337646
2020-10-07,100.32873188962208,-0.01835232771910541
2020-10-08,100.31606160152528,-0.012670288096797704
2020-10-09,100.31285706741527,-0.0032045341100096006
2020-10-10,100.28167172453121,-0.031185342884054227
2020-10-11,100.28448259294213,0.0028108684109111846
2020-10-12,100.24675971821465,-0.03772287472747397
2020-10-13,100.2273865752593,-0.019373142955342693
2020-10-14,100.2157898392917,-0.011596735967613465
2020-10-15,100.20152331021106,-0.014266529080634405
2020-10-16,100.1786507557917,-0.02287255441936242
2020-10-17,100.16038159877117,-0.018269157020530988
2020-10-18,100.13974728074047,-0.020634318030706783
2020-10-19,100.11865817464653,-0.021089106093930048
2020-10-20,100.1124919942614,-0.0061661803851272776
2020-10-21,100.10195675542447,-0.010535238836929148
2020-10-22,100.08150172957684,-0.020455025847628816
2020-10-23,100.07757298764331,-0.003928741933533014
2020-10-24,100.06834319114434,-0.009229796498981405
2020-10-25,100.06481073040098,-0.0035324607433515343
2020-10-26,100.06010637674342,-0.004704353657556904
2020-10-27,100.04149389369002,-0.018612483053402126
2020-10-28,100.0262642395724,-0.015229654117622532
2020-10-29,100.02481948541966,-0.001444754152741215
2020-10-30,100.02272997501328,-0.00208951040637292
2020-10-31,100.01506538312955,-0.007664591883736221
2020-11-01,100.00953269331265,-0.005532689816892831
2020-11-02,100.01636376206174,0.006831068749093031
2020-11-03,100.00527240122177,-0.011091360839972378
2020-11-04,100.00634597448499,0.0010735732632087287
2020-11-05,100.00071195693857,-0.005634017546415319
2020-11-06,99.99571416516646,-0.004997791772111338
2020-11-07,100.00467659629827,0.008962431131816561
2020-11-08,100.01170431785734,0.007027721559056776
2020-11-09,100.01941383765994,0.0077095198026125005
2020-11-10,100.03284459811039,0.013430760450439063
2020-11-11,100.03423155395348,0.0013869558430935822
2020-11-12,100.04302705577133,0.008795501817855126
2020-11-13,100.04269624117372,-0.0003308145976118038
2020-11-14,100.04950118636843,0.006804945194705411
2020-11-15,100.05254874283803,0.003047556469607658
2020-11-16,100.05864640948344,0.006097666645406598
2020-11-17,100.07049617057089,0.011849761087457791
2020-11-18,100.06897316471029,-0.001523005860609542
2020-11-19,100.09730655254084,0.02833338783055182
2020-11-20,100.09539430670718,-0.001912245833664913
2020-11-21,100.09212567423201,-0.003268632475171524
2020-11-22,100.11329111003367,0.021165435801668853
2020-11-23,100.13148774306741,0.018196633033734436
2020-11-24,100.14868811457036,0.017200371502952366
2020-11-25,100.16659230756336,0.017904192993007856
2020-11-26,100.178733477025,0.012141169461641593
2020-11-27,100.18264777188426,0.003914294859260972
2020-11-28,100.19689515852991,0.014247386645638689
2020-11-29,100.20419371833161,0.007298559801698125
2020-11-30,100.22857332885826,0.024379610526655174
2020-12-01,100.24226590829245,0.013692579434196743
2020-12-02,100.24968447450983,0.007418566217382905
2020-12-03,100.26262936431162,0.012944889801782124
2020-12-04,100.28337668285621,0.020747318544586668
2020-12-05,100.29479000520546,0.01141332234924844
2020-12-06,100.30402354630856,0.009233541103101353
2020-12-07,100.32429330317244,0.020269756863885564
2020-12-08,100.34492435006806,0.02063104689561794
2020-12-09,100.35835559292336,0.013431242855303761
2020-12-10,100.37243546203916,0.014079869115792232
2020-12-11,100.39380561016544,0.021370148126286292
2020-12-12,100.39860321445781,0.004797604292364073
2020-12-13,100.40400485825205,0.005401643794246942
2020-12-14,100.41646324852273,0.012458390270678533
2020-12-15,100.4341066100337,0.017643361510959993
2020-12-16,100.45709675202387,0.02299014199017514
2020-12-17,100.49180268078115,0.03470592875727696
2020-12-18,100.52037089627923,0.028568215498089918
2020-12-19,100.53877027230084,0.018399376021608384
2020-12-20,100.55855389150352,0.019783619202674217
2020-12-21,100.56844531712763,0.009891425624111784
2020-12-22,100.58808785270855,0.019642535580927933
2020-12-23,100.60490803364837,0.01682018093981276
2020-12-24,100.6276894338762,0.022781400227823732
2020-12-25,100.6387873782986,0.011097944422411674
2020-12-26,100.66313602394906,0.024348645650460483
2020-12-27,100.6973727531056,0.03423672915653117
2020-12-28,100.71491827890435,0.01754552579875369
2020-12-29,100.7372623820579,0.02234410315356095
2020-12-30,100.7621552296748,0.024892847616892075
2020-12-31,100.77576995654807,0.013614726873263844
2021-01-01,100.79524502439882,0.01947506785075962
2021-01-02,100.81218462132667,0.01693959692783816
2021-01-03,100.82952757892724,0.017342957600571723
2021-01-04,100.83768991394486,0.008162335017617102
2021-01-05,100.85332815829207,0.015638244347220883
2021-01-06,100.8731772690271,0.019849110735023132
2021-01-07,100.90200993528978,0.028832666262685044
2021-01-08,100.92535297327726,0.023343037987476327
2021-01-09,100.96004214128334,0.03468916800607487
2021-01-10,100.96491188940928,0.004869748125946411
2021-01-11,100.98554405287632,0.020632163467045654
2021-01-12,100.99863303516148,0.013088982285152961
2021-01-13,101.03111515311787,0.032482117956392456
2021-01-14,101.03292778507723,0.0018126319593580568
2021-01-15,101.03372181327882,0.0007940282015802737
2021-01-16,101.03620000223918,0.0024781889603653403
2021-01-17,101.02270042125483,-0.013499580984358068
2021-01-18,101.02443707712192,0.0017366558671042089
2021-01-19,101.02308355229218,-0.0013535248297408663
2021-01-20,101.03005886846111,0.006975316168926321
2021-01-21,101.03817259489053,0.008113726429413961
2021-01-22,101.0608477153191,0.022675120428580383
2021-01-23,101.07347632536326,0.012628610044156078
2021-01-24,101.07003760171587,-0.0034387236473853422
2021-01-25,101.06258596620016,-0.0074516355157171425
2021-01-26,101.06823740587558,0.00565143967541493
2021-01-27,101.05496588238854,-0.013271523487032921
2021-01-28,101.07240995038862,0.017444068000085966
2021-01-29,101.08253390192809,0.010123951539468282
2021-01-30,101.0753744488133,-0.0071594531147826206
2021-01-31,101.05498212362734,-0.02039232518596692
2021-02-01,101.06447182197226,0.00948969834492356
2021-02-02,101.05849585618299,-0.00597596578927327
2021-02-03,101.06526966890358,0.006773812720584628
2021-02-04,101.04295626058531,-0.022313408318267128
2021-02-05,101.0298388274205,-0.013117433164808172
2021-02-06,101.02202447236702,-0.0078143550534838
2021-02-07,101.01389701281315,-0.008127459553868788
2021-02-08,101.00008242813006,-0.013814584683095502
2021-02-09,100.996295293082,-0.0037871350480483757
2021-02-10,100.97491783716757,-0.021377455914433362
2021-02-11,100.96212436184312,-0.012793475324453425
2021-02-12,100.95130747086105,-0.010816890982061879
2021-02-13,100.94380115140692,-0.007506319454146863
2021-02-14,100.93765605151769,-0.006145099889225465
2021-02-15,100.9125591413273,-0.025096910190372572
2021-02-16,100.88280051646032,-0.02975862486699116
2021-02-17,100.88061596505425,-0.00218455140608065
2021-02-18,100.86845798001818,-0.012157985036067676
2021-02-19,100.84499704981441,-0.02346093020375995
2021-02-20,100.84406322587178,-0.0009338239426293585
2021-02-21,100.82833176423755,-0.015731461634233466
2021-02-22,100.82282078973255,-0.005510974505006773
2021-02-23,100.80580408350406,-0.01701670622848295
2021-02-24,100.80836014380331,0.002556060299247924
2021-02-25,100.80753159963638,-0.0008285441669373186
2021-02-26,100.78635899708813,-0.021172602548238672
2021-02-27,100.77712074571295,-0.009238251375187695
2021-02-28,100.76437998843463,-0.012740757278312819
2021-03-01,100.75866206166009,-0.0057179267745401975
2021-03-02,100.72943002630457,-0.029232035355526945
2021-03-03,100.71656063573205,-0.012869390572512192
2021-03-04,100.70729956126212,-0.009261074469936058
2021-03-05,100.66978330852908,-0.037516252733043404
2021-03-06,100.63797033681871,-0.031812971710355756
2021-03-07,100.59757819232367,-0.04039214449505116
2021-03-08,100.57489698892755,-0.022681203396114336
2021-03-09,100.56213006752017,-0.012766921407376456
2021-03-10,100.55728811663906,-0.0048419508811234635
2021-03-11,100.53827227368862,-0.019015842950438844
2021-03-12,100.53494210247771,-0.003330171210905883
2021-03-13,100.50169673314352,-0.03324536933418938
2021-03-14,100.46542175751705,-0.036274975626467074
2021-03-15,100.4458592380325,-0.019562519484558956
2021-03-16,100.43095748795537,-0.014901750077119597
2021-03-17,100.4121828779662,-0.01877460998917311
2021-03-18,100.37338516722912,-0.03879771073708619
2021-03-19,100.3547241595732,-0.018661007655918986
2021-03-20,100.32429168172256,-0.03043247785063413
2021-03-21,100.31401057711057,-0.010281104611996215
2021-03-22,100.30113595207878,-0.012874625031782772
2021-03-23,100.27566033692376,-0.025475615155017922
2021-03-24,100.25493446331134,-0.020725873612418275
2021-03-25,100.22926977273956,-0.02566469057178905
2021-03-26,100.214109285102,-0.015160487637551765
2021-03-27,100.2096892144151,-0.004420070686896087
2021-03-28,100.18644510390513,-0.023244110509983422
2021-03-29,100.17870486487392,-0.007740239031208285
2021-03-30,100.16124825878497,-0.017456606088944296
2021-03-31,100.14181169669234,-0.01943656209262229
2021-04-01,100.12989823938912,-0.011913457303224831
2021-04-02,100.10938475884674,-0.02051348054237851
2021-04-03,100.09438562559367,-0.014999133253076204
2021-04-04,100.07365782251932,-0.02072780307434564
2021-04-05,100.08528371847063,0.011625895951312014
2021-04-06,100.07835555131791,-0.006928167152717204
2021-04-07,100.0648297407269,-0.013525810591007183
2021-04-08,100.0612037176779,-0.0036260230490109155
2021-04-09,100.05508660946721,-0.006117108210686941
2021-04-10,100.0486631013078,-0.006423508159417213
2021-04-11,100.0513777399367,0.0027146386288991182
2021-04-12,100.0563180769656,0.004940337028900569
2021-04-13,100.0491748456485,-0.007143231317108627
2021-04-14,100.04237791618806,-0.006796929460425635
2021-04-15,100.03938979338949,-0.0029881227985750916
2021-04-16,100.01693449878547,-0.022455294604013555
2021-04-17,100.0031471223113,-0.01378737647417388
2021-04-18,100.01897882451753,0.015831702206227576
2021-04-19,100.03838641241357,0.019407587896050595
2021-04-20,100.03964416299958,0.0012577505859995737
2021-04-21,100.04994202360056,0.01029786060099246
2021-04-22,100.05836371632046,0.008421692719884558
2021-04-23,100.09523008813824,0.03686637181777718
2021-04-24,100.1132620117361,0.018031923597865346
2021-04-25,100.11956664076284,0.0063046290267416635
2021-04-26,100.11833049061696,-0.0012361501458824694
2021-04-27,100.11130736857183,-0.007023122045133716
2021-04-28,100.12309091074499,0.011783542173164671
2021-04-29,100.12596821503008,0.0028773042850960212
2021-04-30,100.12286162551968,-0.0031065895104050046
2021-05-01,100.1281691256286,0.005307500108921538
2021-05-02,100.12976524569962,0.0015961200710205795
2021-05-03,100.15966669774893,0.029901452049309926
2021-05-04,100.18211063771018,0.022443939961247307
2021-05-05,100.19623407176591,0.014123434055735297
2021-05-06,100.22578947852466,0.029555406758749212
2021-05-07,100.24184823077817,0.016058752253509865
2021-05-08,100.24902501080658,0.007176780028408122
2021-05-09,100.28052506512816,0.03150005432157919
2021-05-10,100.3026360395842,0.02211097445603762
2021-05-11,100.30941165378592,0.0067756142017146685
2021-05-12,100.32505500116432,0.01564334737840305
2021-05-13,100.33421602756562,0.009161026401298115
2021-05-14,100.33864693527052,0.004430907704909191
